Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,bonus_adicional,aumento_salario,clave_compuesta,rango_edad
4144,Glasses,AI,23,39,32,7,80962.55443997151,16292.601519769058,2,0.4677359082316992,0.5322640917683008,0.3447356209450428,674.6879536664293,12144.383165995727,Glasses_AI_23,31-40
4145,Pear,Design,24,40,34,6,91477.47669986328,23561.60207889019,1,0.6580415232551111,0.3419584767448889,0.4716274955159005,762.312305832194,13721.621504979492,Pear_Design_24,31-40
4146,Cheerper,Support,55,35,37,1,57492.54166885711,17458.186094505723,5,0.6686663142015139,0.3313336857984861,0.9341471317859148,479.1045139071427,0.0,Cheerper_Support_55,31-40
4147,Pear,Sales,33,47,48,1,121198.87803407348,20833.538800211336,1,0.4068221341517459,0.593177865848254,0.8958318023892251,1009.9906502839458,0.0,Pear_Sales_33,41-50
4148,Glasses,Search Engine,20,30,22,5,40000.0,18211.55816649015,2,0.6885246015954931,0.3114753984045069,0.9391434335917694,333.3333333333333,6000.0,Glasses_Search Engine_20,21-30
4149,Glasses,Search Engine,18,42,38,4,102841.3826071808,21272.8817632378,2,0.535807659141207,0.464192340858793,0.0746726955466435,857.0115217265067,15426.20739107712,Glasses_Search Engine_18,41-50
4150,Glasses,Search Engine,12,46,43,4,105866.59688226006,17171.82333424172,2,0.3218626278991311,0.6781373721008689,0.3575393599671805,882.2216406855005,15879.989532339008,Glasses_Search Engine_12,41-50
4151,Glasses,AI,58,47,48,1,96214.34585611503,19271.503113064944,3,0.3381428625440676,0.6618571374559323,0.3881240845231906,801.7862154676253,0.0,Glasses_AI_58,41-50
4152,Cheerper,Search Engine,1,35,26,9,125473.9016637615,16175.698605788037,4,0.9252358426713954,0.07476415732860464,0.0,1045.6158471980125,18821.085249564225,Cheerper_Search Engine_1,31-40
4153,Glasses,AI,31,40,34,6,103645.5978021496,22053.682627523427,2,0.5709715743340885,0.4290284256659115,0.0238986487575274,863.7133150179134,15546.839670322439,Glasses_AI_31,31-40
4154,Pear,Sales,35,46,44,2,66815.7083744338,17901.175761533555,2,0.5488135039273248,0.45118649607267525,1.0,556.7975697869484,0.0,Pear_Sales_35,41-50
4155,Glasses,Search Engine,22,41,39,3,74253.51754048809,15770.35270341103,2,0.1202585014989275,0.8797414985010725,0.8633595567285433,618.7793128374008,11138.027631073213,Glasses_Search Engine_22,41-50
4156,Cheerper,Support,80,49,47,4,40000.0,14665.729233254291,3,0.0,1.0,0.1515889184167589,333.3333333333333,6000.0,Cheerper_Support_80,41-50
4157,Glasses,Search Engine,14,37,34,3,122084.2993389732,11344.469227671663,5,0.954048633006225,0.045951366993775,0.0,1017.3691611581102,0.0,Glasses_Search Engine_14,31-40
4158,Cheerper,Support,68,45,44,2,50975.59791217716,14448.46518566408,2,0.0,1.0,0.3791430243164748,424.796649268143,0.0,Cheerper_Support_68,41-50
4159,Glasses,AI,1,30,22,9,94140.56482083585,24792.91,1,0.4171750335416643,0.5828249664583357,0.0,784.5047068402987,14121.084723125377,Glasses_AI_1,21-30
4160,Cheerper,BigData,38,36,29,7,49965.57496073787,21979.52231488546,1,0.0751847496532344,0.9248152503467656,0.1664977779621108,416.3797913394822,7494.83624411068,Cheerper_BigData_38,31-40
4161,Cheerper,Search Engine,37,40,30,9,52768.92032687203,23988.25949081993,1,0.3667145221008179,0.6332854778991821,0.4519919832505494,439.7410027239336,7915.3380490308045,Cheerper_Search Engine_37,31-40
4162,Glasses,Design,15,33,27,6,116076.50451983204,12473.685113594,3,0.7759934537883122,0.2240065462116878,0.1271166462153673,967.3042043319338,17411.475677974806,Glasses_Design_15,31-40
4163,Glasses,AI,1,35,27,8,144640.98847785275,22183.042406703385,2,0.7653525157698331,0.2346474842301669,0.0,1205.3415706487729,21696.14827167791,Glasses_AI_1,31-40
4164,Glasses,BigData,54,33,33,1,62533.360198398135,15157.764336723165,5,0.4737013733139879,0.5262986266860121,0.2672970369804769,521.1113349866512,0.0,Glasses_BigData_54,31-40
4165,Cheerper,Support,18,30,22,8,71476.10498632926,13214.41996607718,3,0.0,1.0,0.0,595.6342082194105,10721.415747949388,Cheerper_Support_18,21-30
4166,Pear,Design,80,49,48,1,62819.19697947544,11902.344457373296,2,0.5733047496374581,0.4266952503625419,0.5321652636939468,523.4933081622954,0.0,Pear_Design_80,41-50
4167,Pear,Design,62,41,40,1,71836.33932797195,23426.353900663424,2,0.0777720580094016,0.9222279419905984,0.8712829534651947,598.6361610664329,0.0,Pear_Design_62,41-50
4168,Glasses,Search Engine,61,34,31,4,66460.5214143971,17745.990673123477,4,0.5399858871596181,0.4600141128403819,0.1378023506761657,553.8376784533092,0.0,Glasses_Search Engine_61,31-40
4169,Glasses,BigData,15,43,42,1,76880.42294979277,24062.00846372124,2,0.5618407331691423,0.4381592668308577,1.0,640.6701912482731,0.0,Glasses_BigData_15,41-50
4170,Cheerper,Support,80,30,26,4,40000.0,9075.91890797431,5,0.5169542622142476,0.4830457377857524,0.5659918783374409,333.3333333333333,0.0,Cheerper_Support_80,21-30
4171,Cheerper,Support,68,32,31,1,40000.0,11698.147850145697,5,0.0,1.0,0.248077434212766,333.3333333333333,0.0,Cheerper_Support_68,31-40
4172,Pear,Sales,51,39,38,1,109843.73406820573,19816.49328574661,3,0.8573295214292227,0.1426704785707773,0.5187227440572838,915.3644505683811,0.0,Pear_Sales_51,31-40
4173,Glasses,Search Engine,1,30,22,8,99276.3399888816,9000.0,5,0.9891551830091968,0.010844816990803197,0.0,827.3028332406801,14891.45099833224,Glasses_Search Engine_1,21-30
4174,Glasses,AI,31,36,29,6,77483.29984038918,18515.00441244176,3,0.4569301225892333,0.5430698774107667,0.3675912658167676,645.6941653365766,11622.494976058377,Glasses_AI_31,31-40
4175,Cheerper,Support,56,38,29,9,50763.301175812376,12771.960667375635,3,0.0,1.0,0.0,423.0275097984365,7614.495176371856,Cheerper_Support_56,31-40
4176,Cheerper,BigData,1,35,29,6,90713.49509072912,15060.099848257712,2,0.15493931899728075,0.8450606810027192,0.1389090939498126,755.9457924227427,13607.024263609368,Cheerper_BigData_1,31-40
4177,Cheerper,Search Engine,8,30,22,9,87680.96770903817,18986.54906767262,2,0.25197058567110164,0.7480294143288984,0.0,730.6747309086514,13152.145156355726,Cheerper_Search Engine_8,21-30
4178,Glasses,Sales,31,42,40,2,117503.62607235424,23426.34363867805,2,0.5960628460165419,0.4039371539834581,0.7476574307452211,979.1968839362853,0.0,Glasses_Sales_31,41-50
4179,Cheerper,Support,65,43,42,1,40000.0,21209.954907220603,3,0.02171971385185556,0.9782802861481444,0.6954566356526009,333.3333333333333,0.0,Cheerper_Support_65,41-50
4180,Glasses,AI,34,31,27,5,103240.19480376827,21851.92915366944,3,0.6737142887822768,0.3262857112177232,0.0,860.334956698069,15486.02922056524,Glasses_AI_34,31-40
4181,Glasses,AI,1,30,22,9,142712.1953711508,19298.916769789368,2,0.8439325383113816,0.1560674616886184,0.0,1189.2682947595902,21406.829305672618,Glasses_AI_1,21-30
4182,Cheerper,Support,36,41,30,9,42937.7882831477,11884.128528248972,2,0.03668316060192078,0.9633168393980792,0.2768107390959786,357.8149023595642,6440.668242472156,Cheerper_Support_36,41-50
4183,Cheerper,BigData,1,39,33,6,108551.24783441698,20302.73010642785,1,0.4526925901130472,0.5473074098869528,0.1861263563889205,904.593731953475,16282.687175162546,Cheerper_BigData_1,31-40
4184,Glasses,AI,19,35,34,2,124447.69484530718,13325.798462713912,3,0.8616088664136807,0.13839113358631927,0.0168332432955215,1037.0641237108932,0.0,Glasses_AI_19,31-40
4185,Cheerper,Search Engine,15,48,44,4,124855.31243530293,16795.758004111045,2,0.7940614056175401,0.20593859438245987,0.0,1040.4609369608577,18728.296865295437,Cheerper_Search Engine_15,41-50
4186,Cheerper,Support,63,37,33,4,53015.252114186645,20469.14588034433,2,0.0,1.0,0.0,441.7937676182221,7952.287817127996,Cheerper_Support_63,31-40
4187,Pear,Design,61,45,45,1,75874.44574391826,18045.38477125604,3,0.2356893776650617,0.7643106223349383,0.7816937598259263,632.2870478659855,0.0,Pear_Design_61,41-50
4188,Cheerper,Support,54,35,33,2,40000.0,19441.15409519752,4,0.09347803986340097,0.906521960136599,0.5262768242506406,333.3333333333333,0.0,Cheerper_Support_54,31-40
4189,Cheerper,Support,13,30,23,5,73290.02115677079,18180.525054214944,4,0.3658761343822443,0.6341238656177557,0.1734270522026915,610.7501763064232,10993.503173515617,Cheerper_Support_13,21-30
4190,Pear,Sales,1,30,22,5,129867.77123949908,24792.91,1,1.0,0.0,0.0,1082.2314269958258,19480.16568592486,Pear_Sales_1,21-30
4191,Glasses,Search Engine,28,30,26,2,92291.80784514248,13253.58264028497,5,0.6387496741571861,0.3612503258428139,0.2164885530814275,769.0983987095207,0.0,Glasses_Search Engine_28,21-30
4192,Cheerper,Support,65,49,45,5,54195.79177570844,9000.0,5,0.0,1.0,0.0,451.63159813090374,0.0,Cheerper_Support_65,41-50
4193,Pear,Sales,45,34,32,3,95538.8481201281,18237.069896164237,2,0.8057886924745518,0.19421130752544824,0.1476528758887007,796.1570676677342,14330.827218019214,Pear_Sales_45,31-40
4194,Glasses,Design,43,42,36,6,73944.96520807336,19551.059588891887,1,0.2446483038680587,0.7553516961319413,0.5698244363915296,616.2080434006115,11091.744781211004,Glasses_Design_43,41-50
4195,Cheerper,BigData,27,42,37,5,71968.76502558238,19394.31772371413,1,0.31598382446159956,0.6840161755384004,0.636130739990756,599.7397085465199,10795.314753837358,Cheerper_BigData_27,41-50
4196,Cheerper,Support,7,30,22,6,67057.62325865006,9000.0,5,0.3633986095623848,0.6366013904376152,0.2836058963741998,558.8135271554171,0.0,Cheerper_Support_7,21-30
4197,Glasses,AI,1,30,22,4,106140.13831254968,23364.53796927454,2,0.5869601207818196,0.4130398792181804,0.1746501741372023,884.5011526045806,15921.020746882452,Glasses_AI_1,21-30
4198,Cheerper,Support,37,32,25,7,45249.84053463404,18199.82293405172,4,0.0,1.0,0.0,377.08200445528365,6787.476080195105,Cheerper_Support_37,31-40
4199,Glasses,Search Engine,50,38,37,1,42377.15224058064,23941.938546501817,2,0.5488135039273248,0.45118649607267525,1.0,353.14293533817204,0.0,Glasses_Search Engine_50,31-40
4200,Glasses,AI,16,42,36,6,105265.62734291452,9000.0,5,0.7090687817643373,0.2909312182356627,0.1125303699530187,877.2135611909544,0.0,Glasses_AI_16,41-50
4201,Cheerper,BigData,45,34,23,9,45223.02289952384,24792.91,1,0.0,1.0,0.0,376.85852416269876,6783.453434928576,Cheerper_BigData_45,31-40
4202,Pear,Sales,68,41,39,2,48449.38501315353,17307.17264224399,2,0.5488135039273248,0.45118649607267525,1.0,403.7448751096128,0.0,Pear_Sales_68,41-50
4203,Glasses,Search Engine,11,30,23,4,116244.41768335008,10682.223805556616,5,1.0,0.0,0.0,968.7034806945841,0.0,Glasses_Search Engine_11,21-30
4204,Glasses,AI,22,38,33,5,92199.50504616243,24792.91,1,0.5005109251437321,0.499489074856268,0.4932627243751213,768.3292087180203,13829.925756924365,Glasses_AI_22,31-40
4205,Cheerper,BigData,9,30,22,9,83499.49278987927,16481.07843789205,3,0.18648944244803578,0.8135105575519642,0.0,695.8291065823273,12524.923918481889,Cheerper_BigData_9,21-30
4206,Pear,Design,56,38,39,1,70109.69129009228,23753.26864561141,1,0.9448251226760712,0.0551748773239288,1.0,584.2474274174357,0.0,Pear_Design_56,31-40
4207,Glasses,Search Engine,7,31,28,4,95658.54616840482,24792.91,1,0.5352871905464374,0.4647128094535627,0.363425907414724,797.1545514033736,14348.781925260722,Glasses_Search Engine_7,31-40
4208,Cheerper,Support,70,45,40,5,40000.0,20786.95796930425,2,0.034679143140657565,0.9653208568593424,0.7613296357524153,333.3333333333333,6000.0,Cheerper_Support_70,41-50
4209,Glasses,Search Engine,80,45,41,4,40000.0,23013.47519019807,1,0.19703821807740085,0.8029617819225991,1.0,333.3333333333333,6000.0,Glasses_Search Engine_80,41-50
4210,Pear,Sales,65,39,37,2,53183.747803373015,24552.720510728723,1,0.127646723290709,0.872353276709291,1.0,443.1978983614418,7977.562170505952,Pear_Sales_65,31-40
4211,Cheerper,Search Engine,39,36,30,6,98562.16872639507,9000.0,5,1.0,0.0,0.0,821.3514060532924,0.0,Cheerper_Search Engine_39,31-40
4212,Cheerper,Support,23,49,44,7,60522.21570630513,13014.575228129454,2,0.0,1.0,0.4697164749776028,504.3517975525428,9078.33235594577,Cheerper_Support_23,41-50
4213,Glasses,Design,1,43,38,5,141363.7194650016,12396.84306197068,2,0.7294936505019818,0.2705063494980182,0.0451814314513658,1178.03099554168,21204.55791975024,Glasses_Design_1,41-50
4214,Cheerper,Support,13,30,22,9,81496.59774515984,12491.20931040322,4,0.0,1.0,0.0,679.1383145429987,12224.489661773976,Cheerper_Support_13,21-30
4215,Glasses,AI,42,45,42,3,101379.44252166216,16230.429699898512,3,0.580887338902063,0.419112661097937,0.3739586302885489,844.8286876805181,0.0,Glasses_AI_42,41-50
4216,Pear,Sales,36,49,44,6,78644.98251874238,23008.93649126337,1,0.04470597162381,0.95529402837619,1.0,655.3748543228533,11796.747377811358,Pear_Sales_36,41-50
4217,Cheerper,Support,19,49,41,9,52209.90335858239,9000.0,3,0.0,1.0,0.1879454580067649,435.08252798818665,7831.4855037873585,Cheerper_Support_19,41-50
4218,Cheerper,Support,1,37,30,7,65594.5833212127,19267.353848622,3,0.0,1.0,0.2369783097680677,546.6215276767725,9839.187498181906,Cheerper_Support_1,31-40
4219,Pear,Sales,1,33,29,5,99498.5430828611,20426.35347564139,1,0.3975018433470362,0.6024981566529638,1.0,829.1545256905092,14924.781462429164,Pear_Sales_1,31-40
4220,Glasses,Search Engine,39,45,41,4,55170.39161980483,21082.67336126541,2,0.6623416769447026,0.3376583230552974,0.7395851038690979,459.7532634983736,8275.558742970725,Glasses_Search Engine_39,41-50
4221,Glasses,Search Engine,1,32,25,8,123350.28265217216,24792.91,1,0.4091615504701861,0.5908384495298139,0.0,1027.9190221014348,18502.542397825822,Glasses_Search Engine_1,31-40
4222,Glasses,AI,45,49,45,6,86751.56185494954,13251.52264084826,2,0.4840129179531669,0.5159870820468331,0.3562974848332549,722.9296821245795,13012.734278242431,Glasses_AI_45,41-50
4223,Glasses,AI,19,42,46,1,132141.33100679822,14809.727116777913,4,0.5406786181418981,0.4593213818581019,0.5873341041492843,1101.1777583899852,0.0,Glasses_AI_19,41-50
4224,Cheerper,Support,1,30,24,4,65776.45470413817,20894.616205820847,2,0.2620532986095446,0.7379467013904554,0.653910298299913,548.1371225344848,9866.468205620726,Cheerper_Support_1,21-30
4225,Cheerper,BigData,39,49,48,8,92642.93012769028,11311.5777674255,3,0.2941559610833736,0.7058440389166264,0.0,772.0244177307524,13896.439519153542,Cheerper_BigData_39,41-50
4226,Glasses,Search Engine,12,34,27,7,73617.56725226111,24792.91,1,0.3773466248900952,0.6226533751099048,0.418548543282454,613.479727102176,11042.635087839166,Glasses_Search Engine_12,31-40
4227,Cheerper,BigData,21,30,24,5,90700.78844102014,17486.128065982648,4,0.4684462270238037,0.5315537729761963,0.0397076983022757,755.8399036751679,13605.11826615302,Cheerper_BigData_21,21-30
4228,Pear,Design,67,47,47,1,73462.4079818124,9000.0,4,0.5563125100613829,0.44368748993861706,0.8022010807747633,612.18673318177,0.0,Pear_Design_67,41-50
4229,Glasses,Search Engine,57,49,48,1,92751.59294410732,21749.174527578303,2,0.4502665505514092,0.5497334494485908,0.2559432689631947,772.9299412008944,0.0,Glasses_Search Engine_57,41-50
4230,Pear,Sales,1,32,29,4,137731.0253706071,15933.267433172525,3,1.0,0.0,0.393237173696702,1147.7585447550591,20659.653805591064,Pear_Sales_1,31-40
4231,Cheerper,Search Engine,34,45,39,6,87148.3241043014,17187.013474733314,3,0.546218855557783,0.45378114444221695,0.0882262762447461,726.2360342025117,13072.248615645209,Cheerper_Search Engine_34,41-50
4232,Cheerper,Support,60,49,48,1,90451.22151394974,9000.0,5,0.4355554594368092,0.5644445405631908,0.0491087972706549,753.7601792829146,0.0,Cheerper_Support_60,41-50
4233,Glasses,Search Engine,14,38,35,3,90450.87049420028,16550.816023681182,4,0.7093718549128891,0.2906281450871109,0.2126269969368716,753.7572541183357,0.0,Glasses_Search Engine_14,31-40
4234,Cheerper,Support,80,40,35,5,40000.0,18286.03515105488,3,0.0,1.0,0.0,333.3333333333333,6000.0,Cheerper_Support_80,31-40
4235,Pear,Sales,28,49,47,3,136236.13229302483,23889.062705833843,1,0.9694471396444422,0.03055286035555782,0.0726695552297995,1135.3011024418736,20435.419843953725,Pear_Sales_28,41-50
4236,Glasses,AI,34,49,45,4,104535.35959610617,19130.73770204554,1,0.539921409220484,0.46007859077951596,0.1356293323844769,871.1279966342181,15680.303939415924,Glasses_AI_34,41-50
4237,Pear,Design,35,49,48,1,101081.51574588528,17963.987704779167,2,0.2799120645088927,0.7200879354911073,0.6230367474077902,842.345964549044,0.0,Pear_Design_35,41-50
4238,Pear,AI,33,49,48,1,60532.27518981573,24792.91,1,0.9416750194717225,0.0583249805282775,1.0,504.4356265817978,0.0,Pear_AI_33,41-50
4239,Cheerper,Support,49,34,29,5,40000.0,16380.5535588888,3,0.0,1.0,0.2604662752959068,333.3333333333333,6000.0,Cheerper_Support_49,31-40
4240,Cheerper,Support,34,49,43,7,64345.69031991699,15272.86299803268,1,0.0,1.0,0.2316692613759504,536.2140859993083,9651.853547987548,Cheerper_Support_34,41-50
4241,Glasses,AI,1,37,28,8,135912.41164014244,15170.729415863818,3,0.6513340054531558,0.3486659945468442,0.4095753124058744,1132.6034303345205,20386.861746021365,Glasses_AI_1,31-40
4242,Glasses,AI,21,38,30,8,98054.5316156056,24792.91,1,0.5581516526758661,0.4418483473241339,0.1854518666568055,817.1210967967135,14708.17974234084,Glasses_AI_21,31-40
4243,Glasses,Design,44,33,28,5,80904.83059442123,18457.781003494616,2,0.31569530320719563,0.6843046967928044,0.0,674.206921620177,12135.724589163185,Glasses_Design_44,31-40
4244,Pear,Sales,23,30,22,7,124740.6811312882,16845.526952521694,4,1.0,0.0,0.0,1039.5056760940686,18711.10216969323,Pear_Sales_23,21-30
4245,Cheerper,Support,51,49,44,6,57755.295712254345,13730.408388951631,3,0.0,1.0,0.0,481.29413093545287,8663.29435683815,Cheerper_Support_51,41-50
4246,Glasses,BigData,14,33,28,5,59910.86434259343,20998.84228221289,3,0.5614485320580108,0.4385514679419892,0.8264450172063449,499.25720285494526,8986.629651389014,Glasses_BigData_14,31-40
4247,Glasses,BigData,62,40,36,4,42416.20664500438,16957.693362608177,3,0.35540902477689773,0.6445909752231023,0.7767998938695528,353.4683887083698,6362.430996750657,Glasses_BigData_62,31-40
4248,Glasses,AI,26,42,32,9,110986.7110967458,14827.321242807391,3,1.0,0.0,0.0,924.8892591395484,16648.006664511868,Glasses_AI_26,41-50
4249,Pear,Design,76,47,48,1,60828.65360390466,19831.90075352983,3,0.0843797264550099,0.9156202735449901,1.0,506.9054466992056,0.0,Pear_Design_76,41-50
4250,Glasses,Search Engine,35,30,26,4,90845.18259039344,15149.815320498565,4,0.6490600472507575,0.3509399527492425,0.0,757.0431882532786,0.0,Glasses_Search Engine_35,21-30
4251,Glasses,Search Engine,18,38,31,7,79223.30334309085,24792.91,1,0.3914396498021787,0.6085603501978213,0.305969239211606,660.1941945257571,11883.495501463627,Glasses_Search Engine_18,31-40
4252,Glasses,Search Engine,54,34,28,6,68146.38743340659,14122.05994951294,3,0.1721336395616303,0.8278663604383697,0.0,567.886561945055,10221.958115010988,Glasses_Search Engine_54,31-40
4253,Glasses,AI,1,30,22,6,107301.04070099758,17937.154523689376,3,0.8143772368386482,0.18562276316135184,0.0839952610936712,894.1753391749799,16095.156105149636,Glasses_AI_1,21-30
4254,Glasses,AI,8,37,32,4,103409.53173026966,24792.91,1,0.35923169552947853,0.6407683044705215,0.4082972654846473,861.7460977522472,15511.42975954045,Glasses_AI_8,31-40
4255,Glasses,Search Engine,22,37,28,9,62584.449120137055,18702.97554903032,2,0.586816187918799,0.4131838120812011,0.4568745559209239,521.5370760011422,9387.667368020559,Glasses_Search Engine_22,31-40
